date,USA_central_bank_rate_value,USA_central_bank_rate_days_since_update,UK_central_bank_rate_value,UK_central_bank_rate_days_since_update,UK_central_bank_rate_value_sqrt,USA_central_bank_rate_value_sqrt
2020-09-07,0.09,3.0,0.0646,59.0,0.2541653005427767,0.3
2020-09-08,0.09,0.0,0.0646,60.0,0.2541653005427767,0.3
2020-09-09,0.09,0.0,0.0646,61.0,0.2541653005427767,0.3
2020-09-10,0.09,0.0,0.0599,0.0,0.24474476501040834,0.3
2020-09-11,0.09,0.0,0.0599,1.0,0.24474476501040834,0.3
2020-09-14,0.09,0.0,0.0599,4.0,0.24474476501040834,0.3
2020-09-15,0.09,0.0,0.0599,5.0,0.24474476501040834,0.3
2020-09-16,0.09,0.0,0.0599,6.0,0.24474476501040834,0.3
2020-09-17,0.09,0.0,0.0599,7.0,0.24474476501040834,0.3
2020-09-18,0.09,0.0,0.0599,8.0,0.24474476501040834,0.3
2020-09-21,0.09,0.0,0.0599,11.0,0.24474476501040834,0.3
2020-09-22,0.09,0.0,0.0599,12.0,0.24474476501040834,0.3
2020-09-23,0.09,0.0,0.0599,13.0,0.24474476501040834,0.3
2020-09-24,0.09,0.0,0.0599,14.0,0.24474476501040834,0.3
2020-09-25,0.09,0.0,0.0599,15.0,0.24474476501040834,0.3
2020-09-28,0.09,0.0,0.0599,18.0,0.24474476501040834,0.3
2020-09-29,0.09,0.0,0.0599,19.0,0.24474476501040834,0.3
2020-09-30,0.09,0.0,0.0599,20.0,0.24474476501040834,0.3
2020-10-01,0.09,0.0,0.0599,21.0,0.24474476501040834,0.3
2020-10-02,0.09,0.0,0.0599,22.0,0.24474476501040834,0.3
2020-10-05,0.09,0.0,0.0599,25.0,0.24474476501040834,0.3
2020-10-06,0.09,0.0,0.0599,26.0,0.24474476501040834,0.3
2020-10-07,0.09,0.0,0.0599,27.0,0.24474476501040834,0.3
2020-10-08,0.09,0.0,0.0599,28.0,0.24474476501040834,0.3
2020-10-09,0.09,0.0,0.0562,0.0,0.23706539182259395,0.3
2020-10-12,0.09,3.0,0.0562,3.0,0.23706539182259395,0.3
2020-10-13,0.09,0.0,0.0562,4.0,0.23706539182259395,0.3
2020-10-14,0.09,0.0,0.0562,5.0,0.23706539182259395,0.3
2020-10-15,0.09,0.0,0.0562,6.0,0.23706539182259395,0.3
2020-10-16,0.09,0.0,0.0562,7.0,0.23706539182259395,0.3
2020-10-19,0.09,0.0,0.0562,10.0,0.23706539182259395,0.3
2020-10-20,0.09,0.0,0.0562,11.0,0.23706539182259395,0.3
2020-10-21,0.09,0.0,0.0562,12.0,0.23706539182259395,0.3
2020-10-22,0.09,0.0,0.0562,13.0,0.23706539182259395,0.3
2020-10-23,0.09,0.0,0.0562,14.0,0.23706539182259395,0.3
2020-10-26,0.09,0.0,0.0562,17.0,0.23706539182259395,0.3
2020-10-27,0.09,0.0,0.0562,18.0,0.23706539182259395,0.3
2020-10-28,0.09,0.0,0.0562,19.0,0.23706539182259395,0.3
2020-10-29,0.09,0.0,0.0562,20.0,0.23706539182259395,0.3
2020-10-30,0.09,0.0,0.0562,21.0,0.23706539182259395,0.3
2020-11-02,0.09,0.0,0.0562,24.0,0.23706539182259395,0.3
2020-11-03,0.09,0.0,0.0562,25.0,0.23706539182259395,0.3
2020-11-04,0.09,0.0,0.0562,26.0,0.23706539182259395,0.3
2020-11-05,0.09,0.0,0.0562,27.0,0.23706539182259395,0.3
2020-11-06,0.09,0.0,0.0562,28.0,0.23706539182259395,0.3
2020-11-09,0.09,0.0,0.0562,31.0,0.23706539182259395,0.3
2020-11-10,0.09,0.0,0.0538,0.0,0.23194827009486405,0.3
2020-11-11,0.09,1.0,0.0538,1.0,0.23194827009486405,0.3
2020-11-12,0.09,0.0,0.0538,2.0,0.23194827009486405,0.3
2020-11-13,0.09,0.0,0.0538,3.0,0.23194827009486405,0.3
2020-11-16,0.09,0.0,0.0538,6.0,0.23194827009486405,0.3
2020-11-17,0.09,0.0,0.0538,7.0,0.23194827009486405,0.3
2020-11-18,0.09,0.0,0.0538,8.0,0.23194827009486405,0.3
2020-11-19,0.09,0.0,0.0538,9.0,0.23194827009486405,0.3
2020-11-20,0.08,0.0,0.0538,10.0,0.23194827009486405,0.282842712474619
2020-11-23,0.08,0.0,0.0538,13.0,0.23194827009486405,0.282842712474619
2020-11-24,0.08,0.0,0.0538,14.0,0.23194827009486405,0.282842712474619
2020-11-25,0.08,0.0,0.0538,15.0,0.23194827009486405,0.282842712474619
2020-11-26,0.08,1.0,0.0538,16.0,0.23194827009486405,0.282842712474619
2020-11-27,0.08,0.0,0.0538,17.0,0.23194827009486405,0.282842712474619
2020-11-30,0.08,0.0,0.0538,20.0,0.23194827009486405,0.282842712474619
2020-12-01,0.09,0.0,0.0538,21.0,0.23194827009486405,0.3
2020-12-02,0.09,0.0,0.0538,22.0,0.23194827009486405,0.3
2020-12-03,0.09,0.0,0.0538,23.0,0.23194827009486405,0.3
2020-12-04,0.09,0.0,0.0538,24.0,0.23194827009486405,0.3
2020-12-07,0.09,0.0,0.0538,27.0,0.23194827009486405,0.3
2020-12-08,0.09,0.0,0.0538,28.0,0.23194827009486405,0.3
2020-12-09,0.09,0.0,0.0538,29.0,0.23194827009486405,0.3
2020-12-10,0.09,0.0,0.0538,30.0,0.23194827009486405,0.3
2020-12-11,0.09,0.0,0.0538,31.0,0.23194827009486405,0.3
2020-12-14,0.09,0.0,0.0538,34.0,0.23194827009486405,0.3
2020-12-15,0.09,0.0,0.0538,35.0,0.23194827009486405,0.3
2020-12-16,0.09,0.0,0.0538,36.0,0.23194827009486405,0.3
2020-12-17,0.09,0.0,0.0538,37.0,0.23194827009486405,0.3
2020-12-18,0.09,0.0,0.0538,38.0,0.23194827009486405,0.3
2020-12-21,0.09,0.0,0.0538,41.0,0.23194827009486405,0.3
2020-12-22,0.09,0.0,0.0538,42.0,0.23194827009486405,0.3
2020-12-23,0.09,0.0,0.0538,43.0,0.23194827009486405,0.3
2020-12-24,0.09,1.0,0.0538,44.0,0.23194827009486405,0.3
2020-12-25,0.09,2.0,0.0538,45.0,0.23194827009486405,0.3
2020-12-28,0.09,0.0,0.0538,48.0,0.23194827009486405,0.3
2020-12-29,0.09,0.0,0.0538,49.0,0.23194827009486405,0.3
2020-12-30,0.09,0.0,0.0538,50.0,0.23194827009486405,0.3
2020-12-31,0.09,0.0,0.0538,51.0,0.23194827009486405,0.3
2021-01-01,0.09,1.0,0.0538,52.0,0.23194827009486405,0.3
2021-01-04,0.09,0.0,0.0538,55.0,0.23194827009486405,0.3
2021-01-05,0.09,0.0,0.0538,56.0,0.23194827009486405,0.3
2021-01-06,0.09,0.0,0.0538,57.0,0.23194827009486405,0.3
2021-01-07,0.09,0.0,0.0538,58.0,0.23194827009486405,0.3
2021-01-08,0.09,0.0,0.4598,0.0,0.6780855403265874,0.3
2021-01-11,0.09,0.0,0.4598,3.0,0.6780855403265874,0.3
2021-01-12,0.09,0.0,0.4598,4.0,0.6780855403265874,0.3
2021-01-13,0.09,0.0,0.4598,5.0,0.6780855403265874,0.3
2021-01-14,0.09,0.0,0.4598,6.0,0.6780855403265874,0.3
2021-01-15,0.09,0.0,0.4598,7.0,0.6780855403265874,0.3
2021-01-18,0.09,3.0,0.4598,10.0,0.6780855403265874,0.3
2021-01-19,0.09,0.0,0.05,0.0,0.22360679774997896,0.3
2021-01-20,0.09,1.0,0.05,1.0,0.22360679774997896,0.3
2021-01-21,0.09,0.0,0.05,2.0,0.22360679774997896,0.3
2021-01-22,0.08,0.0,0.05,3.0,0.22360679774997896,0.282842712474619
2021-01-25,0.08,0.0,0.05,6.0,0.22360679774997896,0.282842712474619
2021-01-26,0.08,0.0,0.05,7.0,0.22360679774997896,0.282842712474619
2021-01-27,0.08,0.0,0.05,8.0,0.22360679774997896,0.282842712474619
2021-01-28,0.08,0.0,0.05,9.0,0.22360679774997896,0.282842712474619
2021-01-29,0.07,0.0,0.05,10.0,0.22360679774997896,0.2645751311064591
2021-02-01,0.07,0.0,0.05,13.0,0.22360679774997896,0.2645751311064591
2021-02-02,0.07,0.0,0.05,14.0,0.22360679774997896,0.2645751311064591
2021-02-03,0.08,0.0,0.05,15.0,0.22360679774997896,0.282842712474619
2021-02-04,0.08,0.0,0.05,16.0,0.22360679774997896,0.282842712474619
2021-02-05,0.08,0.0,0.05,17.0,0.22360679774997896,0.282842712474619
2021-02-08,0.08,0.0,0.05,20.0,0.22360679774997896,0.282842712474619
2021-02-09,0.08,0.0,0.05,21.0,0.22360679774997896,0.282842712474619
2021-02-10,0.08,0.0,0.05,22.0,0.22360679774997896,0.282842712474619
2021-02-11,0.08,0.0,0.05,23.0,0.22360679774997896,0.282842712474619
2021-02-12,0.08,0.0,0.05,24.0,0.22360679774997896,0.282842712474619
2021-02-15,0.08,3.0,0.05,27.0,0.22360679774997896,0.282842712474619
2021-02-16,0.08,0.0,0.05,28.0,0.22360679774997896,0.282842712474619
2021-02-17,0.08,0.0,0.05,29.0,0.22360679774997896,0.282842712474619
2021-02-18,0.08,0.0,0.05,30.0,0.22360679774997896,0.282842712474619
2021-02-19,0.07,0.0,0.05,31.0,0.22360679774997896,0.2645751311064591
2021-02-22,0.07,0.0,0.05,34.0,0.22360679774997896,0.2645751311064591
2021-02-23,0.07,0.0,0.05,35.0,0.22360679774997896,0.2645751311064591
2021-02-24,0.07,0.0,0.05,36.0,0.22360679774997896,0.2645751311064591
2021-02-25,0.07,0.0,0.05,37.0,0.22360679774997896,0.2645751311064591
2021-02-26,0.07,0.0,0.05,38.0,0.22360679774997896,0.2645751311064591
2021-03-01,0.07,0.0,0.05,41.0,0.22360679774997896,0.2645751311064591
2021-03-02,0.07,0.0,0.05,42.0,0.22360679774997896,0.2645751311064591
2021-03-03,0.07,0.0,0.05,43.0,0.22360679774997896,0.2645751311064591
2021-03-04,0.07,0.0,0.05,44.0,0.22360679774997896,0.2645751311064591
2021-03-05,0.07,0.0,0.05,45.0,0.22360679774997896,0.2645751311064591
2021-03-08,0.07,0.0,0.05,48.0,0.22360679774997896,0.2645751311064591
2021-03-09,0.07,0.0,0.05,49.0,0.22360679774997896,0.2645751311064591
2021-03-10,0.07,0.0,0.0494,0.0,0.22226110770892868,0.2645751311064591
2021-03-11,0.07,0.0,0.0494,1.0,0.22226110770892868,0.2645751311064591
2021-03-12,0.07,0.0,0.0494,2.0,0.22226110770892868,0.2645751311064591
2021-03-15,0.07,0.0,0.0494,5.0,0.22226110770892868,0.2645751311064591
2021-03-16,0.07,0.0,0.0494,6.0,0.22226110770892868,0.2645751311064591
2021-03-17,0.07,0.0,0.0494,7.0,0.22226110770892868,0.2645751311064591
2021-03-18,0.07,0.0,0.0494,8.0,0.22226110770892868,0.2645751311064591
2021-03-19,0.07,0.0,0.0494,9.0,0.22226110770892868,0.2645751311064591
2021-03-22,0.07,0.0,0.0494,12.0,0.22226110770892868,0.2645751311064591
2021-03-23,0.07,0.0,0.0494,13.0,0.22226110770892868,0.2645751311064591
2021-03-24,0.07,0.0,0.0494,14.0,0.22226110770892868,0.2645751311064591
2021-03-25,0.07,0.0,0.0494,15.0,0.22226110770892868,0.2645751311064591
2021-03-26,0.07,0.0,0.0494,16.0,0.22226110770892868,0.2645751311064591
2021-03-29,0.07,0.0,0.0494,19.0,0.22226110770892868,0.2645751311064591
2021-03-30,0.07,0.0,0.0494,20.0,0.22226110770892868,0.2645751311064591
2021-03-31,0.07,0.0,0.0494,21.0,0.22226110770892868,0.2645751311064591
2021-04-01,0.06,0.0,0.0494,22.0,0.22226110770892868,0.2449489742783178
2021-04-02,0.07,0.0,0.0494,23.0,0.22226110770892868,0.2645751311064591
2021-04-05,0.07,0.0,0.0494,26.0,0.22226110770892868,0.2645751311064591
2021-04-06,0.07,0.0,0.0494,27.0,0.22226110770892868,0.2645751311064591
2021-04-07,0.07,0.0,0.0494,28.0,0.22226110770892868,0.2645751311064591
2021-04-08,0.07,0.0,0.0494,29.0,0.22226110770892868,0.2645751311064591
2021-04-09,0.07,0.0,0.0494,30.0,0.22226110770892868,0.2645751311064591
2021-04-12,0.07,0.0,0.0494,33.0,0.22226110770892868,0.2645751311064591
2021-04-13,0.07,0.0,0.0494,34.0,0.22226110770892868,0.2645751311064591
2021-04-14,0.07,0.0,0.0486,0.0,0.220454076850486,0.2645751311064591
2021-04-15,0.07,0.0,0.0486,1.0,0.220454076850486,0.2645751311064591
2021-04-16,0.07,0.0,0.0486,2.0,0.220454076850486,0.2645751311064591
2021-04-19,0.07,0.0,0.0486,5.0,0.220454076850486,0.2645751311064591
2021-04-20,0.07,0.0,0.0486,6.0,0.220454076850486,0.2645751311064591
2021-04-21,0.07,0.0,0.0486,7.0,0.220454076850486,0.2645751311064591
2021-04-22,0.07,0.0,0.0486,8.0,0.220454076850486,0.2645751311064591
2021-04-23,0.07,0.0,0.0486,9.0,0.220454076850486,0.2645751311064591
2021-04-26,0.07,0.0,0.0486,12.0,0.220454076850486,0.2645751311064591
2021-04-27,0.07,0.0,0.0486,13.0,0.220454076850486,0.2645751311064591
2021-04-28,0.07,0.0,0.0486,14.0,0.220454076850486,0.2645751311064591
2021-04-29,0.07,0.0,0.0486,15.0,0.220454076850486,0.2645751311064591
2021-04-30,0.06,0.0,0.0486,16.0,0.220454076850486,0.2449489742783178
2021-05-03,0.05,0.0,0.0486,19.0,0.220454076850486,0.22360679774997896
2021-05-04,0.05,0.0,0.0486,20.0,0.220454076850486,0.22360679774997896
2021-05-05,0.06,0.0,0.0486,21.0,0.220454076850486,0.2449489742783178
2021-05-06,0.06,0.0,0.0486,22.0,0.220454076850486,0.2449489742783178
